2097271BD911_$GPGGA,083840.00,5706.759921,N,00835.301133,E,1,08,0.5,7.5,M,44.0,M,,*6C
2097271BD911_$GPGGA,083841.00,5706.759921,N,00835.301132,E,1,08,0.5,7.5,M,44.0,M,,*6C
2097271BD911_$GPGGA,083842.00,5706.759921,N,00835.301132,E,1,08,0.5,7.5,M,44.0,M,,*6F
2097271BD911_$GPGGA,083843.00,5706.759921,N,00835.301132,E,1,08,0.5,7.5,M,44.0,M,,*6E
2097271BD911_$GPGGA,083844.00,5706.759922,N,00835.301132,E,1,08,0.5,7.5,M,44.0,M,,*6A
2097271BD911_$GPGGA,083845.00,5706.759922,N,00835.301131,E,1,08,0.5,7.5,M,44.0,M,,*68
2097271BD911_$GPGGA,083846.00,5706.759922,N,00835.301131,E,1,08,0.5,7.5,M,44.0,M,,*6B
2097271BD911_$GPGGA,083847.00,5706.759922,N,00835.301131,E,1,08,0.5,7.5,M,44.0,M,,*6A
2097271BD911_$GPGGA,083848.00,5706.759923,N,00835.301131,E,1,08,0.5,7.5,M,44.0,M,,*64
2097271BD911_$GPGGA,083849.00,5706.759923,N,00835.301131,E,1,08,0.5,7.5,M,44.0,M,,*65
2097271BD911_$GPGGA,083850.00,5706.759923,N,00835.301131,E,1,08,0.5,7.5,M,44.0,M,,*6D
2097271BD911_$GPGGA,083851.00,5706.759923,N,00835.301131,E,1,08,0.5,7.5,M,44.0,M,,*6C
2097271BD911_$GPGGA,083852.00,5706.759923,N,00835.301131,E,1,08,0.5,7.5,M,44.0,M,,*6F
2097271BD911_$GPGGA,083853.00,5706.759923,N,00835.301131,E,1,08,0.5,7.5,M,44.0,M,,*6E
2097271BD911_$GPGGA,083854.00,5706.759923,N,00835.301131,E,1,08,0.5,7.5,M,44.0,M,,*69
2097271BD911_$GPGGA,083855.00,5706.759923,N,00835.301132,E,1,08,0.5,7.5,M,44.0,M,,*6B
2097271BD911_$GPGGA,083856.00,5706.759923,N,00835.301132,E,1,08,0.5,7.5,M,44.0,M,,*68
2097271BD911_$GPGGA,083857.00,5706.759923,N,00835.301132,E,1,08,0.5,7.5,M,44.0,M,,*69
2097271BD911_$GPGGA,083858.00,5706.759924,N,00835.301132,E,1,08,0.5,7.5,M,44.0,M,,*61
2097271BD911_$GPGGA,083859.00,5706.759924,N,00835.301132,E,1,08,0.5,7.5,M,44.0,M,,*60
2097271BD911_$GPGGA,083900.00,5706.759924,N,00835.301133,E,1,08,0.5,7.5,M,44.0,M,,*6C
2097271BD911_$GPGGA,083901.00,5706.759924,N,00835.301133,E,1,08,0.5,7.5,M,44.0,M,,*6D
2097271BD911_$GPGGA,083902.00,5706.759924,N,00835.301133,E,1,08,0.5,7.5,M,44.0,M,,*6E
2097271BD911_$GPGGA,083903.00,5706.759924,N,00835.301134,E,1,08,0.5,7.5,M,44.0,M,,*68
2097271BD911_$GPGGA,083904.00,5706.759924,N,00835.301134,E,1,08,0.5,7.5,M,44.0,M,,*6F
2097271BD911_$GPGGA,083905.00,5706.759925,N,00835.301134,E,1,08,0.5,7.5,M,44.0,M,,*6F
2097271BD911_$GPGGA,083906.00,5706.759925,N,00835.301134,E,1,08,0.5,7.5,M,44.0,M,,*6C
2097271BD911_$GPGGA,083907.00,5706.759925,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*6C
2097271BD911_$GPGGA,083908.00,5706.759925,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*63
2097271BD911_$GPGGA,083909.00,5706.759926,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*61
2097271BD911_$GPGGA,083910.00,5706.759927,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*68
2097271BD911_$GPGGA,083911.00,5706.759927,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*69
2097271BD911_$GPGGA,083912.00,5706.759928,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*65
2097271BD911_$GPGGA,083913.00,5706.759928,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*64
2097271BD911_$GPGGA,083914.00,5706.759928,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*63
2097271BD911_$GPGGA,083915.00,5706.759929,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*63
2097271BD911_$GPGGA,083916.00,5706.759929,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*60
2097271BD911_$GPGGA,083917.00,5706.759929,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*61
2097271BD911_$GPGGA,083918.00,5706.759929,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*6E
2097271BD911_$GPGGA,083919.00,5706.759930,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*67
2097271BD911_$GPGGA,083920.00,5706.759930,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*6D
2097271BD911_$GPGGA,083921.00,5706.759930,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*6C
2097271BD911_$GPGGA,083922.00,5706.759931,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*6E
2097271BD911_$GPGGA,083923.00,5706.759931,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*6F
2097271BD911_$GPGGA,083924.00,5706.759931,N,00835.301134,E,1,08,0.5,7.5,M,44.0,M,,*69
2097271BD911_$GPGGA,083925.00,5706.759931,N,00835.301134,E,1,08,0.5,7.5,M,44.0,M,,*68
2097271BD911_$GPGGA,083926.00,5706.759932,N,00835.301134,E,1,08,0.5,7.5,M,44.0,M,,*68
2097271BD911_$GPGGA,083927.00,5706.759932,N,00835.301134,E,1,08,0.5,7.5,M,44.0,M,,*69
