timestamp,rsrp_dbm,snr,plmn,latitude,longitude,distance_m
2026-04-20T15:00:24.317569,-101.0,"-4,0 dB",99970,57.02155549,10.03818796,3180.30
2026-04-20T15:00:25.437480,-101.0,"-1,5 dB",99970,57.02159560,10.03823550,3184.27
2026-04-20T15:00:26.557770,-102.0,"-2,5 dB",99970,57.02165985,10.03830059,3189.99
2026-04-20T15:00:27.677767,-100.0,"0,5 dB",99970,57.02167440,10.03831390,3191.20
2026-04-20T15:00:28.765339,-103.0,"-3,0 dB",99970,57.02167826,10.03832254,3191.82
2026-04-20T15:00:29.853625,-103.0,"-5,5 dB",99970,57.02169056,10.03832541,3192.36
2026-04-20T15:00:30.973559,-103.0,"-2,5 dB",99970,57.02170300,10.03833850,3193.50
2026-04-20T15:00:32.093054,-104.0,"1,0 dB",99970,57.02172616,10.03835023,3194.88
2026-04-20T15:00:33.180033,-97.0,"5,0 dB",99970,57.02174720,10.03833976,3194.91
2026-04-20T15:00:34.301593,-97.0,"4,5 dB",99970,57.02177700,10.03830690,3193.90
2026-04-20T15:00:35.421600,-97.0,"-0,5 dB",99970,57.02179941,10.03825397,3191.51
2026-04-20T15:00:36.539702,-95.0,"3,0 dB",99970,57.02182370,10.03810010,3183.30
2026-04-20T15:00:37.629453,-102.0,"2,5 dB",99970,57.02183508,10.03799457,3177.51
2026-04-20T15:00:38.717688,-98.0,"5,5 dB",99970,57.02184916,10.03788108,3171.35
2026-04-20T15:00:39.837652,-99.0,"0,0 dB",99970,57.02186700,10.03775010,3164.29
2026-04-20T15:00:40.923641,-99.0,"0,0 dB",99970,57.02188379,10.03760834,3156.58
2026-04-20T15:00:42.011844,-99.0,"2,0 dB",99970,57.02190538,10.03746243,3148.78
2026-04-20T15:00:43.099975,-100.0,"0,5 dB",99970,57.02191940,10.03731370,3140.59
2026-04-20T15:00:44.187995,-98.0,"1,0 dB",99970,57.02194010,10.03715439,3132.00
2026-04-20T15:00:45.275915,-97.0,"3,5 dB",99970,57.02195943,10.03697606,3122.27
2026-04-20T15:00:46.365415,-97.0,"3,0 dB",99970,57.02197730,10.03679920,3112.59
2026-04-20T15:00:47.485537,-101.0,"-0,5 dB",99970,57.02199809,10.03661938,3102.84
2026-04-20T15:00:48.605512,-97.0,"7,0 dB",99970,57.02203550,10.03624160,3082.18
2026-04-20T15:00:49.725552,-97.0,"5,5 dB",99970,57.02205617,10.03604907,3071.72
2026-04-20T15:00:50.814206,-98.0,"7,0 dB",99970,57.02207681,10.03585452,3061.15
2026-04-20T15:00:51.933785,-97.0,"1,5 dB",99970,57.02209270,10.03566090,3050.49
2026-04-20T15:00:53.021718,-102.0,"1,5 dB",99970,57.02211068,10.03546255,3039.64
2026-04-20T15:00:54.140928,-97.0,"2,5 dB",99970,57.02212643,10.03526800,3028.93
2026-04-20T15:00:55.229206,-100.0,"-3,0 dB",99970,57.02214750,10.03507460,3018.49
2026-04-20T15:00:56.317578,-100.0,"1,5 dB",99970,57.02216518,10.03487602,3007.64
2026-04-20T15:00:57.437928,-97.0,"-1,5 dB",99970,57.02218582,10.03468147,2997.13
2026-04-20T15:00:58.558100,-99.0,"0,5 dB",99970,57.02221479,10.03428950,2975.56
2026-04-20T15:00:59.678058,-97.0,"-1,0 dB",99970,57.02222932,10.03407586,2963.78
2026-04-20T15:01:00.798214,-100.0,"-4,5 dB",99970,57.02224550,10.03388170,2953.18
2026-04-20T15:01:01.885240,-99.0,"-1,0 dB",99970,57.02225576,10.03368102,2942.01
2026-04-20T15:01:02.974013,-99.0,"-2,5 dB",99970,57.02227771,10.03347025,2930.68
2026-04-20T15:01:04.093612,-100.0,"1,0 dB",99970,57.02228580,10.03326800,2919.37
2026-04-20T15:01:05.181540,-99.0,"0,5 dB",99970,57.02230057,10.03305919,2907.92
2026-04-20T15:01:06.269459,-100.0,"-0,5 dB",99970,57.02231510,10.03284556,2896.20
2026-04-20T15:01:07.389776,-98.0,"0,0 dB",99970,57.02232650,10.03264090,2884.89
2026-04-20T15:01:08.509788,-103.0,"3,5 dB",99970,57.02235249,10.03222086,2861.80
2026-04-20T15:01:09.597503,-98.0,"-2,0 dB",99970,57.02236250,10.03200660,2849.92
2026-04-20T15:01:10.685831,-101.0,"-0,5 dB",99970,57.02237413,10.03179073,2838.02
2026-04-20T15:01:11.773856,-98.0,"0,0 dB",99970,57.02238866,10.03157709,2826.37
2026-04-20T15:01:12.860468,-101.0,"-3,0 dB",99970,57.02239700,10.03136610,2814.64
2026-04-20T15:01:13.949710,-102.0,"-3,0 dB",99970,57.02240541,10.03114695,2802.47
2026-04-20T15:01:15.069866,-101.0,"-2,5 dB",99970,57.02241994,10.03093331,2790.85
2026-04-20T15:01:16.190029,-101.0,"-1,5 dB",99970,57.02242790,10.03072710,2779.41
2026-04-20T15:01:17.310065,-99.0,"1,0 dB",99970,57.02243537,10.03051938,2767.88
2026-04-20T15:01:18.430034,-100.0,"0,0 dB",99970,57.02243759,10.03030288,2755.66
2026-04-20T15:01:19.550124,-99.0,"4,0 dB",99970,57.02245434,10.02987273,2731.88
2026-04-20T15:01:20.669769,-102.0,"-1,5 dB",99970,57.02246398,10.02965910,2720.14
2026-04-20T15:01:21.789884,-99.0,"5,5 dB",99970,57.02246480,10.02944610,2708.10
2026-04-20T15:01:22.909255,-102.0,"1,5 dB",99970,57.02246842,10.02922609,2695.78
2026-04-20T15:01:23.998108,-102.0,"1,0 dB",99970,57.02247552,10.02900958,2683.80
2026-04-20T15:01:25.118140,-105.0,"-1,5 dB",99970,57.02247790,10.02880050,2672.07
2026-04-20T15:01:26.238128,-105.0,"-2,5 dB",99970,57.02247996,10.02857657,2659.50
2026-04-20T15:01:27.358381,-110.0,"-3,5 dB",99970,57.02248218,10.02836007,2647.36
2026-04-20T15:01:28.477408,-107.0,"-3,5 dB",99970,57.02248330,10.02814680,2635.37
2026-04-20T15:01:29.565719,-105.0,"1,0 dB",99970,57.02248630,10.02770768,2610.73
2026-04-20T15:01:30.653722,-106.0,"-4,0 dB",99970,57.02248550,10.02748450,2598.13
2026-04-20T15:01:31.741599,-107.0,"-8,0 dB",99970,57.02249204,10.02725846,2585.68
2026-04-20T15:01:32.861343,-110.0,"-4,5 dB",99970,57.02248195,10.02703909,2572.93
2026-04-20T15:01:33.982236,-115.0,"-12,5 dB",99970,57.02248547,10.02680637,2560.00
2026-04-20T15:01:35.101223,-120.0,"-5,5 dB",99970,57.02248027,10.02658700,2547.47
2026-04-20T15:01:36.188678,-116.0,"-5,0 dB",99970,57.02247638,10.02635141,2534.09
2026-04-20T15:01:37.310070,-127.0,"-7,5 dB",99970,57.02247990,10.02611869,2521.19
2026-04-20T15:01:40.670058,-111.0,"-13,5 dB",99970,57.02245681,10.02520878,2469.31
2026-04-20T15:01:41.758253,-110.0,"-1,0 dB",99970,57.02246034,10.02497606,2456.47
2026-04-20T15:02:09.181408,-94.0,"12,5 dB",99970,57.02233624,10.02126297,2245.18
2026-04-20T15:02:10.268303,-98.0,"9,5 dB",99970,57.02233624,10.02126297,2245.18
2026-04-20T15:02:11.389956,-98.0,"10,0 dB",99970,57.02233624,10.02126297,2245.18
2026-04-20T15:02:12.478458,-102.0,"2,0 dB",99970,57.02233624,10.02126297,2245.18
2026-04-20T15:02:13.598287,-95.0,"11,0 dB",99970,57.02233624,10.02126297,2245.18
2026-04-20T15:02:14.718526,-96.0,"12,0 dB",99970,57.02233624,10.02126297,2245.18
2026-04-20T15:02:15.836920,-101.0,"5,0 dB",99970,57.02233624,10.02126297,2245.18
2026-04-20T15:02:16.924544,-99.0,"2,5 dB",99970,57.02233624,10.02126297,2245.18
2026-04-20T15:02:18.014299,-102.0,"7,5 dB",99970,57.02233267,10.02124676,2244.12
2026-04-20T15:02:19.100530,-104.0,"4,5 dB",99970,57.02233276,10.02121147,2242.18
2026-04-20T15:02:20.190605,-97.0,"10,0 dB",99970,57.02233180,10.02116283,2239.46
2026-04-20T15:02:21.310192,-98.0,"10,5 dB",99970,57.02232221,10.02109224,2235.14
2026-04-20T15:02:22.430784,-97.0,"10,5 dB",99970,57.02232135,10.02100831,2230.49
2026-04-20T15:02:23.550161,-97.0,"9,0 dB",99970,57.02230862,10.02082137,2219.63
2026-04-20T15:02:24.670150,-99.0,"7,0 dB",99970,57.02230165,10.02071836,2213.65
2026-04-20T15:02:25.790075,-106.0,"-4,0 dB",99970,57.02229110,10.02059913,2206.61
2026-04-20T15:02:26.908277,-102.0,"6,5 dB",99970,57.02228413,10.02049612,2200.63
2026-04-20T15:02:27.998285,-102.0,"6,0 dB",99970,57.02226616,10.02037403,2193.09
2026-04-20T15:02:29.086332,-102.0,"6,0 dB",99970,57.02224331,10.02025195,2185.32
2026-04-20T15:02:30.174601,-101.0,"5,5 dB",99970,57.02222665,10.02011364,2176.96
2026-04-20T15:02:31.261455,-103.0,"3,5 dB",99970,57.02220868,10.01999156,2169.42
2026-04-20T15:02:32.350711,-105.0,"3,5 dB",99970,57.02218461,10.01985039,2160.55
2026-04-20T15:02:33.436690,-104.0,"0,5 dB",99970,57.02216795,10.01971209,2152.19
2026-04-20T15:02:34.559210,-101.0,"7,5 dB",99970,57.02213857,10.01938684,2133.00
2026-04-20T15:02:35.678175,-102.0,"8,5 dB",99970,57.02212322,10.01923233,2123.83
2026-04-20T15:02:36.766734,-104.0,"1,5 dB",99970,57.02211050,10.01904539,2113.01
2026-04-20T15:02:37.886512,-103.0,"3,0 dB",99970,57.02209393,10.01887180,2102.74
2026-04-20T15:02:39.006941,-105.0,"3,0 dB",99970,57.02207500,10.01870107,2092.52
2026-04-20T15:02:40.126917,-104.0,"2,5 dB",99970,57.02206228,10.01851413,2081.71
2026-04-20T15:02:41.213177,-105.0,"0,0 dB",99970,57.02204082,10.01834054,2071.22
2026-04-20T15:02:42.301987,-105.0,"3,5 dB",99970,57.02202557,10.01815073,2060.15
2026-04-20T15:02:43.390652,-108.0,"-0,5 dB",99970,57.02201284,10.01796379,2049.36
2026-04-20T15:02:44.510680,-104.0,"7,0 dB",99970,57.02197377,10.01760326,2027.86
2026-04-20T15:02:45.598336,-104.0,"3,0 dB",99970,57.02195362,10.01741345,2016.57
2026-04-20T15:02:46.686057,-105.0,"5,0 dB",99970,57.02193347,10.01722365,2005.29
2026-04-20T15:02:47.774589,-108.0,"-3,5 dB",99970,57.02191201,10.01705006,1994.82
2026-04-20T15:02:48.862064,-109.0,"-4,5 dB",99970,57.02188567,10.01687647,1984.11
2026-04-20T15:02:49.949113,-105.0,"4,0 dB",99970,57.02186552,10.01668667,1972.84
2026-04-20T15:02:51.038772,-104.0,"3,5 dB",99970,57.02185148,10.01651594,1962.91
2026-04-20T15:02:52.126494,-105.0,"3,5 dB",99970,57.02182514,10.01634235,1952.21
2026-04-20T15:02:53.246704,-105.0,"3,0 dB",99970,57.02179757,10.01614969,1940.42
2026-04-20T15:02:54.367115,-105.0,"4,5 dB",99970,57.02177611,10.01597610,1929.97
2026-04-20T15:02:55.487111,-106.0,"5,5 dB",99970,57.02175107,10.01578629,1918.48
2026-04-20T15:02:56.574834,-105.0,"6,0 dB",99970,57.02170336,10.01540383,1895.46
2026-04-20T15:02:57.694913,-109.0,"-4,0 dB",99970,57.02167963,10.01519781,1883.17
2026-04-20T15:02:58.783110,-111.0,"-1,0 dB",99970,57.02164717,10.01500515,1871.15
2026-04-20T15:02:59.901570,-116.0,"-2,0 dB",99970,57.02162702,10.01481535,1859.93
2026-04-20T15:03:00.990654,-117.0,"-3,5 dB",99970,57.02160076,10.01460647,1847.37
2026-04-20T15:03:02.110534,-115.0,"-4,5 dB",99970,57.02156831,10.01441381,1835.36
2026-04-20T15:03:03.262382,-121.0,"-10,0 dB",99970,57.02154816,10.01422401,1824.15
2026-04-20T15:03:04.382067,-114.0,"-4,5 dB",99970,57.02151570,10.01403134,1812.16
2026-04-20T15:03:05.471008,-122.0,"-6,0 dB",99970,57.02149686,10.01382533,1800.16
2026-04-20T15:03:06.590754,-112.0,"-5,5 dB",99970,57.02144424,10.01344287,1776.98
2026-04-20T15:03:07.710487,-112.0,"-3,5 dB",99970,57.02141179,10.01325021,1765.00
2026-04-20T15:03:08.831144,-111.0,"-5,0 dB",99970,57.02139163,10.01306041,1753.82
2026-04-20T15:03:09.950415,-116.0,"-6,0 dB",99970,57.02136406,10.01286775,1742.11
2026-04-20T15:03:11.070928,-127.0,"-10,0 dB",99970,57.02133902,10.01267795,1730.68
2026-04-20T15:03:12.191183,-143.0,"-18,5 dB",99970,57.02132018,10.01247194,1718.73
2026-04-20T15:05:32.672049,-67.1,,23820,57.02207797,10.01970538,2147.57
2026-04-20T15:05:33.760198,-83.9,,23820,57.02208015,10.01977310,2151.38
2026-04-20T15:05:34.848521,-84.2,,23820,57.02208232,10.01984082,2155.20
2026-04-20T15:05:35.968087,-84.2,,23820,57.02208712,10.01987611,2157.36
2026-04-20T15:05:37.088377,-84.2,,23820,57.02209680,10.01991140,2159.75
2026-04-20T15:05:38.208437,-84.2,,23820,57.02209418,10.01994383,2161.41
2026-04-20T15:05:39.296120,-84.2,,23820,57.02210029,10.01996291,2162.74
2026-04-20T15:05:40.416144,-84.2,,23820,57.02210518,10.01996291,2162.97
2026-04-20T15:05:41.504364,-84.2,,23820,57.02211128,10.01998199,2164.31
2026-04-20T15:05:42.591704,-84.2,,23820,57.02211128,10.01998199,2164.31
2026-04-20T15:05:43.680386,-84.2,,23820,57.02210997,10.01999820,2165.13
2026-04-20T15:05:44.767706,-84.2,,23820,57.02210735,10.02003063,2166.79
2026-04-20T15:05:45.888398,-84.2,,23820,57.02211215,10.02006592,2168.95
2026-04-20T15:05:46.976609,-84.2,,23820,57.02211441,10.02009834,2170.84
2026-04-20T15:05:48.064295,-84.2,,23820,57.02211921,10.02013364,2173.00
2026-04-20T15:05:49.152208,-84.2,,23820,57.02212890,10.02016893,2175.39
2026-04-20T15:05:50.240379,-84.2,,23820,57.02213849,10.02023951,2179.72
2026-04-20T15:05:51.360445,-84.2,,23820,57.02215297,10.02031009,2184.27
2026-04-20T15:05:52.480619,-84.2,,23820,57.02216125,10.02039689,2189.43
2026-04-20T15:05:53.600134,-96.0,"13,5 dB",99970,57.02219239,10.02060578,2202.36
2026-04-20T15:05:54.688263,-97.0,"13,5 dB",99970,57.02222135,10.02074694,2211.46
2026-04-20T15:05:55.806764,-97.0,"11,0 dB",99970,57.02223801,10.02088525,2219.84
2026-04-20T15:05:56.896612,-98.0,"11,0 dB",99970,57.02224846,10.02103976,2228.83
2026-04-20T15:05:58.016606,-101.0,"7,5 dB",99970,57.02226250,10.02121049,2238.87
2026-04-20T15:05:59.136624,-99.0,"9,0 dB",99970,57.02227653,10.02138122,2248.92
2026-04-20T15:06:00.256625,-99.0,"7,5 dB",99970,57.02228925,10.02156816,2259.81
2026-04-20T15:06:01.376495,-97.0,"9,5 dB",99970,57.02229578,10.02177132,2271.31
2026-04-20T15:06:02.496304,-99.0,"8,5 dB",99970,57.02230719,10.02197448,2283.05
2026-04-20T15:06:03.584234,-98.0,"8,5 dB",99970,57.02233743,10.02238365,2307.03
2026-04-20T15:06:04.704593,-97.0,"9,5 dB",99970,57.02234395,10.02258681,2318.56
2026-04-20T15:06:05.792624,-99.0,"7,0 dB",99970,57.02235405,10.02280618,2331.16
2026-04-20T15:06:06.880609,-98.0,"6,0 dB",99970,57.02236668,10.02302842,2344.04
2026-04-20T15:06:07.968612,-98.0,"8,0 dB",99970,57.02237677,10.02324779,2356.65
2026-04-20T15:06:09.088320,-97.0,"7,5 dB",99970,57.02238329,10.02345095,2368.22
2026-04-20T15:06:10.176850,-98.0,"7,0 dB",99970,57.02239339,10.02367032,2380.85
2026-04-20T15:06:11.264102,-100.0,"6,5 dB",99970,57.02239860,10.02388969,2393.27
2026-04-20T15:06:12.384623,-98.0,"7,0 dB",99970,57.02240870,10.02410906,2405.92
2026-04-20T15:06:13.503990,-103.0,"-0,5 dB",99970,57.02243142,10.02455067,2431.50
2026-04-20T15:06:14.592127,-105.0,"-0,5 dB",99970,57.02242790,10.02478338,2444.32
2026-04-20T15:06:15.680610,-110.0,"-9,5 dB",99970,57.02243799,10.02500276,2457.00
2026-04-20T15:06:16.768614,-107.0,"-1,5 dB",99970,57.02244320,10.02522213,2469.47
2026-04-20T15:06:17.888291,-110.0,"-6,5 dB",99970,57.02245329,10.02544150,2482.17
2026-04-20T15:06:19.009578,-108.0,"-8,0 dB",99970,57.02245108,10.02565801,2494.18
2026-04-20T15:06:20.128189,-110.0,"-5,5 dB",99970,57.02245628,10.02587738,2506.68
2026-04-20T15:06:21.248496,-111.0,"-5,0 dB",99970,57.02246149,10.02609675,2519.19
2026-04-20T15:06:22.335038,-119.0,"-5,5 dB",99970,57.02246059,10.02629704,2530.38
2026-04-20T15:06:23.456630,-111.0,"-10,0 dB",99970,57.02246579,10.02651641,2542.90
2026-04-20T15:06:24.576425,-113.0,"0,5 dB",99970,57.02247367,10.02695229,2567.71
2026-04-20T15:06:25.696478,-107.0,"-1,0 dB",99970,57.02247014,10.02718501,2580.65
2026-04-20T15:06:26.784263,-107.0,"-4,5 dB",99970,57.02246793,10.02740151,2592.74
2026-04-20T15:06:27.872434,-108.0,"-6,0 dB",99970,57.02246082,10.02761802,2604.64
2026-04-20T15:06:28.960368,-107.0,"-4,5 dB",99970,57.02246471,10.02785360,2618.08
2026-04-20T15:06:30.080840,-105.0,"-1,0 dB",99970,57.02246250,10.02807011,2630.20
2026-04-20T15:06:31.200162,-107.0,"0,0 dB",99970,57.02245897,10.02830283,2643.20
2026-04-20T15:06:32.320331,-103.0,"2,5 dB",99970,57.02245675,10.02851933,2655.34
2026-04-20T15:06:33.440699,-103.0,"3,5 dB",99970,57.02245322,10.02875205,2668.35
2026-04-20T15:06:34.560385,-101.0,"0,0 dB",99970,57.02244747,10.02920127,2693.55
2026-04-20T15:06:35.680581,-102.0,"0,0 dB",99970,57.02244037,10.02941778,2705.54
2026-04-20T15:06:36.800450,-101.0,"-1,5 dB",99970,57.02243684,10.02965050,2718.59
2026-04-20T15:06:37.920359,-102.0,"-3,5 dB",99970,57.02243462,10.02986700,2730.79
2026-04-20T15:06:39.009080,-101.0,"-2,0 dB",99970,57.02242620,10.03009972,2743.68
2026-04-20T15:06:40.096736,-103.0,"-4,0 dB",99970,57.02241656,10.03031336,2755.45
2026-04-20T15:06:41.183384,-102.0,"-2,5 dB",99970,57.02240945,10.03052986,2767.49
2026-04-20T15:06:42.272509,-102.0,"-2,0 dB",99970,57.02239850,10.03075971,2780.15
2026-04-20T15:06:43.392696,-101.0,"-4,5 dB",99970,57.02239139,10.03097621,2792.21
2026-04-20T15:06:44.486596,-99.0,"-2,0 dB",99970,57.02238175,10.03118985,2804.03
2026-04-20T15:06:45.585962,-98.0,"-2,5 dB",99970,57.02236369,10.03163620,2828.82
2026-04-20T15:06:46.684952,-98.0,"-0,5 dB",99970,57.02236015,10.03186892,2841.97
2026-04-20T15:06:47.781643,-99.0,"-5,5 dB",99970,57.02234562,10.03208256,2853.65
2026-04-20T15:06:48.877488,-99.0,"-1,5 dB",99970,57.02233109,10.03229619,2865.33
2026-04-20T15:06:49.971923,-100.0,"-4,5 dB",99970,57.02231525,10.03252604,2877.91
2026-04-20T15:06:51.066107,-100.0,"0,0 dB",99970,57.02230561,10.03273968,2889.79
2026-04-20T15:06:52.160055,-101.0,"0,0 dB",99970,57.02229719,10.03297239,2902.82
2026-04-20T15:06:53.252530,-100.0,"4,0 dB",99970,57.02228265,10.03318603,2914.55
2026-04-20T15:06:54.344586,-99.0,"2,5 dB",99970,57.02226812,10.03339966,2926.29
2026-04-20T15:06:55.435555,-99.0,"5,5 dB",99970,57.02224617,10.03361043,2937.62
2026-04-20T15:06:56.525500,-99.0,"0,0 dB",99970,57.02221580,10.03405391,2962.05
2026-04-20T15:06:57.617919,-99.0,"8,0 dB",99970,57.02219995,10.03428376,2974.72
2026-04-20T15:06:58.708787,-102.0,"0,0 dB",99970,57.02218542,10.03449739,2986.52
2026-04-20T15:06:59.831272,-101.0,"5,0 dB",99970,57.02216347,10.03470816,2997.91
2026-04-20T15:07:00.921054,-102.0,"3,0 dB",99970,57.02214893,10.03492179,3009.72
2026-04-20T15:07:02.043049,-98.0,"9,0 dB",99970,57.02212698,10.03513256,3021.14
2026-04-20T15:07:03.164219,-103.0,"3,0 dB",99970,57.02211245,10.03534619,3032.98
2026-04-20T15:07:04.253846,-100.0,"2,5 dB",99970,57.02209050,10.03555696,3044.41
2026-04-20T15:07:05.373260,-100.0,"3,5 dB",99970,57.02206854,10.03576772,3055.86
2026-04-20T15:07:06.464715,-100.0,"5,0 dB",99970,57.02205269,10.03599757,3068.63
2026-04-20T15:07:07.553510,-102.0,"3,5 dB",99970,57.02200390,10.03641909,3091.43
2026-04-20T15:07:08.674687,-100.0,"1,5 dB",99970,57.02198194,10.03662985,3102.93
2026-04-20T15:07:09.763864,-101.0,"8,0 dB",99970,57.02195510,10.03684062,3114.28
2026-04-20T15:07:10.852825,-100.0,"0,5 dB",99970,57.02193446,10.03703517,3124.91
2026-04-20T15:07:11.973249,-101.0,"2,5 dB",99970,57.02191250,10.03724593,3136.44
2026-04-20T15:07:13.063188,-98.0,"6,0 dB",99970,57.02189186,10.03744048,3147.08
2026-04-20T15:07:14.182894,-98.0,"4,0 dB",99970,57.02186764,10.03761882,3156.68
2026-04-20T15:07:15.303603,-100.0,"-2,5 dB",99970,57.02184962,10.03778094,3165.54
2026-04-20T15:07:16.392512,-99.0,"-4,0 dB",99970,57.02183292,10.03792685,3173.51
2026-04-20T15:07:17.513515,-99.0,"-4,0 dB",99970,57.02180476,10.03815382,3185.84
2026-04-20T15:07:18.634436,-103.0,"3,0 dB",99970,57.02178589,10.03823202,3189.82
2026-04-20T15:07:19.722979,-104.0,"-1,0 dB",99970,57.02176223,10.03827491,3191.59
2026-04-20T15:07:20.811414,-110.0,"-3,5 dB",99970,57.02172269,10.03829873,3191.78
2026-04-20T15:07:21.932275,-104.0,"-4,5 dB",99970,57.02169197,10.03827391,3189.40
2026-04-20T15:07:23.053202,-109.0,"-5,0 dB",99970,57.02166125,10.03824909,3187.03
2026-04-20T15:07:24.173785,-110.0,"-8,0 dB",99970,57.02162443,10.03820518,3183.37
2026-04-20T15:07:25.262289,-108.0,"-5,5 dB",99970,57.02159372,10.03818036,3181.00
2026-04-20T15:07:26.382901,-105.0,"-5,5 dB",99970,57.02156432,10.03813932,3177.73
2026-04-20T15:07:27.503223,-105.0,"-5,5 dB",99970,57.02148448,10.03806773,3171.19
2026-04-20T15:07:28.590922,-106.0,"-4,0 dB",99970,57.02144766,10.03802383,3167.54
2026-04-20T15:07:29.678689,-108.0,"-6,0 dB",99970,57.02140595,10.03797992,3163.75
2026-04-20T15:07:30.768850,-112.0,"-6,0 dB",99970,57.02136913,10.03793602,3160.11
2026-04-20T15:07:31.857456,-108.0,"-5,5 dB",99970,57.02132742,10.03789212,3156.33
2026-04-20T15:07:32.946252,-106.0,"-3,5 dB",99970,57.02128318,10.03784534,3152.31
2026-04-20T15:07:34.066916,-108.0,"-4,5 dB",99970,57.02124147,10.03780144,3148.54
2026-04-20T15:07:35.187419,-108.0,"-5,0 dB",99970,57.02119235,10.03775467,3144.40
2026-04-20T15:07:36.275988,-107.0,"-8,0 dB",99970,57.02114322,10.03770790,3140.26
2026-04-20T15:07:37.364599,-114.0,"-11,0 dB",99970,57.02110640,10.03766399,3136.64
2026-04-20T15:07:38.485091,-111.0,"-6,0 dB",99970,57.02105727,10.03761722,3132.51
2026-04-20T15:07:39.605754,-112.0,"-7,5 dB",99970,57.02096522,10.03750746,3123.50
2026-04-20T15:07:40.694000,-109.0,"-6,5 dB",99970,57.02091610,10.03746069,3119.39
2026-04-20T15:07:41.814926,-109.0,"-6,0 dB",99970,57.02086697,10.03741392,3115.29
2026-04-20T15:07:42.903537,-109.0,"-4,0 dB",99970,57.02081784,10.03736715,3111.19
2026-04-20T15:07:43.992248,-110.0,"-6,5 dB",99970,57.02076872,10.03732038,3107.10
2026-04-20T15:07:45.079898,-109.0,"-8,5 dB",99970,57.02072090,10.03725739,3102.10
2026-04-20T15:07:46.169020,-111.0,"-7,5 dB",99970,57.02067178,10.03721062,3098.03
2026-04-20T15:07:47.290126,-109.0,"-6,5 dB",99970,57.02061655,10.03714477,3092.67
2026-04-20T15:07:48.408845,-111.0,"-2,5 dB",99970,57.02056742,10.03709800,3088.61
2026-04-20T15:07:49.530164,-108.0,"-5,5 dB",99970,57.02046306,10.03698538,3079.23
2026-04-20T15:07:50.618701,-107.0,"-5,5 dB",99970,57.02041525,10.03692240,3074.27
2026-04-20T15:07:51.707848,-106.0,"-4,5 dB",99970,57.02035871,10.03687276,3069.87
2026-04-20T15:07:52.828579,-106.0,"-1,5 dB",99970,57.02031089,10.03680977,3064.92
2026-04-20T15:07:53.948483,-105.0,"-6,0 dB",99970,57.02025077,10.03674392,3059.50
2026-04-20T15:07:55.069618,-105.0,"-3,0 dB",99970,57.02020296,10.03668094,3054.57
2026-04-20T15:07:56.190348,-105.0,"-2,5 dB",99970,57.02014284,10.03661509,3049.16
2026-04-20T15:07:57.278321,-103.0,"-2,5 dB",99970,57.02009503,10.03655211,3044.24
2026-04-20T15:07:58.366893,-105.0,"-3,5 dB",99970,57.02003980,10.03648626,3038.97
2026-04-20T15:07:59.487371,-106.0,"-4,0 dB",99970,57.01997968,10.03642041,3033.60
2026-04-20T15:08:00.575931,-105.0,"-4,0 dB",99970,57.01987663,10.03629158,3023.46
2026-04-20T15:08:01.696410,-109.0,"-6,0 dB",99970,57.01982009,10.03624194,3019.15
2026-04-20T15:08:02.817339,-109.0,"-5,0 dB",99970,57.01977228,10.03617896,3014.27
2026-04-20T15:08:03.905477,-107.0,"-5,0 dB",99970,57.01971216,10.03611311,3008.94
2026-04-20T15:08:05.026398,-104.0,"-3,5 dB",99970,57.01966923,10.03605013,3004.20
2026-04-20T15:08:06.146743,-105.0,"-5,5 dB",99970,57.01962142,10.03598715,2999.34
2026-04-20T15:08:07.234911,-105.0,"-2,5 dB",99970,57.01956618,10.03592130,2994.15
2026-04-20T15:08:08.323131,-104.0,"0,0 dB",99970,57.01951837,10.03585832,2989.31
2026-04-20T15:08:09.412727,-105.0,"-3,5 dB",99970,57.01945825,10.03579247,2984.02
2026-04-20T15:08:10.532757,-111.0,"-4,0 dB",99970,57.01934290,10.03566078,2973.59
2026-04-20T15:08:11.654046,-110.0,"-3,5 dB",99970,57.01928767,10.03559493,2968.44
2026-04-20T15:08:12.742335,-109.0,"-2,0 dB",99970,57.01922755,10.03552908,2963.19
2026-04-20T15:08:13.862939,-110.0,"-2,5 dB",99970,57.01917973,10.03546610,2958.40
2026-04-20T15:08:14.983293,-108.0,"-4,0 dB",99970,57.01911961,10.03540026,2953.17
2026-04-20T15:08:16.072074,-107.0,"-3,5 dB",99970,57.01906438,10.03533441,2948.06
2026-04-20T15:08:17.192466,-103.0,"-4,5 dB",99970,57.01900426,10.03526857,2942.86
2026-04-20T15:08:18.313045,-103.0,"-0,5 dB",99970,57.01895776,10.03518938,2937.16
2026-04-20T15:08:19.433467,-108.0,"-4,5 dB",99970,57.01889764,10.03512353,2931.98
2026-04-20T15:08:20.554202,-108.0,"-1,0 dB",99970,57.01877356,10.03500518,2922.36
2026-04-20T15:08:21.674937,-109.0,"-3,0 dB",99970,57.01871833,10.03493934,2917.31
2026-04-20T15:08:22.763663,-112.0,"-4,5 dB",99970,57.01867182,10.03486015,2911.65
2026-04-20T15:08:23.883331,-111.0,"-6,0 dB",99970,57.01861039,10.03481051,2907.46
2026-04-20T15:08:25.004599,-108.0,"-1,5 dB",99970,57.01855027,10.03474467,2902.34
